   33.760416666666686              (2.12185141581007886E-005,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (7.10983326672151904E-006,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-2.37483383526919187E-006,1.88114686271776511E-014)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (1.42068092407954471E-006,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-9.40308946965454475E-007,1.29286358088547311E-015)               (0.0000000000000000,0.0000000000000000) (-9.67487439705012115E-007,-3.42059581413363545E-015)
   33.770833333333350              (1.66232625768284341E-005,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (5.55135303487006166E-006,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-1.85426865861704867E-006,1.47177963811927657E-014)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (1.11641497498815490E-006,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-7.38923830012545589E-007,1.01428755495203943E-015)               (0.0000000000000000,0.0000000000000000) (-7.60281528918028033E-007,-2.68355229596234677E-015)
   33.781250000000014              (1.29990231671659145E-005,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (4.32636435557830176E-006,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-1.44509667553964559E-006,1.14935740063771867E-014)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (8.75683082210992916E-007,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-5.79590126937742127E-007,7.94284535037425073E-016)               (0.0000000000000000,0.0000000000000000) (-5.96342477539210206E-007,-2.10147933368869674E-015)
   33.791666666666686              (1.01459456021087766E-005,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (3.36531951813235193E-006,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-1.12408748755294585E-006,8.95887257617920417E-015)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (6.85574489943953153E-007,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-4.53762569786289577E-007,6.20858291367389314E-016)               (0.0000000000000000,0.0000000000000000) (-4.66878026889737379E-007,-1.64263727331887657E-015)
   33.802083333333350              (7.90416259749405506E-006,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (2.61277854010716520E-006,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-8.72722974246861225E-007,6.96997829266180289E-015)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (5.35726177071876353E-007,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-3.54582164893637393E-007,4.84400770147286249E-016)               (0.0000000000000000,0.0000000000000000) (-3.64830932324849322E-007,-1.28160382740981492E-015)
   33.812500000000014              (6.14603253051680884E-006,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (2.02463182100358907E-006,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-6.76269601157495548E-007,5.41231577477027693E-015)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (4.17835873014009554E-007,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-2.76553871702419632E-007,3.77230521448822652E-016)               (0.0000000000000000,0.0000000000000000) (-2.84547325740619114E-007,-9.98058058270117812E-016)
   33.822916666666686              (4.76983754874494250E-006,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (1.56585202764577840E-006,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-5.23027502185342386E-007,4.19471301543621181E-015)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (3.25264965351183936E-007,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-2.15283778433995303E-007,2.93219368026532484E-016)               (0.0000000000000000,0.0000000000000000) (-2.21506294621270985E-007,-7.75785433070241086E-016)
   33.833333333333350              (3.69467396502857918E-006,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (1.20867791073018717E-006,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-4.03723836107947583E-007,3.24476076590976898E-015)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (2.52715334181232351E-007,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-1.67265207792439813E-007,2.27486703038191159E-016)               (0.0000000000000000,0.0000000000000000) (-1.72099805383510704E-007,-6.01873315195549005E-016)
   33.843750000000014              (2.85631741736992687E-006,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (9.31149944387071378E-007,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-3.11023659382514812E-007,2.50506074929942958E-015)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (1.95966863779332571E-007,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-1.29704983278514783E-007,1.76153431786068344E-016)               (0.0000000000000000,0.0000000000000000) (-1.33453948125597432E-007,-4.66058353332730471E-016)
   33.854166666666686              (2.20388338603788637E-006,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (7.15931967652048419E-007,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-2.39136329604894637E-007,1.93020219189158835E-015)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (1.51664658013753623E-007,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-1.00382593028300971E-007,1.36141852864933308E-016)               (0.0000000000000000,0.0000000000000000) (-1.03284029764961450E-007,-3.60197447696581654E-016)
   33.864583333333350              (1.69713539229251296E-006,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (5.49364855509933607E-007,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-1.83499411728204260E-007,1.48432902898247867E-015)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (1.17146889219042407E-007,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-7.75362478001305720E-008,1.05014964671104559E-016)               (0.0000000000000000,0.0000000000000000) (-7.97773386674922526E-008,-2.77843485744715419E-016)
   33.875000000000014              (1.30431956848950795E-006,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (4.20708052837452092E-007,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-1.40525334442659302E-007,1.13918477556480354E-015)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (9.03057987246819066E-008,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-5.97708811144836279E-008,8.08469887637085015E-017)               (0.0000000000000000,0.0000000000000000) (-6.14984856416055124E-008,-2.13900997186307886E-016)
   33.885416666666686              (1.00042615011603565E-006,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (3.21532903076826567E-007,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-1.07398749189468483E-007,8.72546525883869915E-016)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (6.94756901250619199E-008,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-4.59840151339358918E-008,6.21187814600384899E-017)               (0.0000000000000000,0.0000000000000000) (-4.73131270602877212E-008,-1.64350795290092015E-016)
   33.895833333333350              (7.65796528469563137E-007,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (2.45238377657932186E-007,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-8.19147736001291559E-008,6.66971321775512538E-016)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (5.33428558303803788E-008,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-3.53061435679352085E-008,4.76345785182702463E-017)               (0.0000000000000000,0.0000000000000000) (-3.63266246052483694E-008,-1.26029237695601945E-016)
   33.906250000000014              (5.85009438060850048E-007,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (1.86665301144373580E-007,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-6.23501345798419847E-008,5.08796026847629613E-016)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (4.08732892426945743E-008,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-2.70528863851143498E-008,3.64549065720916461E-017)               (0.0000000000000000,0.0000000000000000) (-2.78348170686437075E-008,-9.64505819303861343E-017)
   33.916666666666686              (4.45992158917816610E-007,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (1.41789671658890782E-007,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-4.73607308783248553E-008,3.87339589038618147E-016)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (3.12547894795574703E-008,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-2.06866705500678539E-008,2.78430620657501323E-017)               (0.0000000000000000,0.0000000000000000) (-2.12845935176107773E-008,-7.36657977214252090E-017)
   33.927083333333350              (3.39312732173168630E-007,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (1.07479365006958885E-007,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-3.59003671493198368E-008,2.94269575687034764E-016)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (2.38506886929655482E-008,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-1.57861034307013277E-008,2.12226312635393156E-017)               (0.0000000000000000,0.0000000000000000) (-1.62423814768041930E-008,-5.61498154643061434E-017)
   33.937500000000014              (2.57617489006717233E-007,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (8.13015253142988210E-008,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-2.71564183720788388E-008,2.23099128441375107E-016)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (1.81629455085854724E-008,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-1.20215453784773022E-008,1.61434445152217743E-017)               (0.0000000000000000,0.0000000000000000) (-1.23690134634928344E-008,-4.27115405527011707E-017)
   33.947916666666686              (1.95184989571498315E-007,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (6.13704028977435413E-008,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-2.04990044996819857E-008,1.68788537531567053E-016)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (1.38027703065480420E-008,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-9.13566742381542955E-009,1.22546667302197662E-017)               (0.0000000000000000,0.0000000000000000) (-9.39972272658165321E-009,-3.24228076356751316E-017)
   33.958333333333350              (1.47573020969243510E-007,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (4.62273999116663711E-008,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-1.54409231819307634E-008,1.27430742606081327E-016)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (1.04672944622749177E-008,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-6.92800929949644029E-009,9.28343014909096268E-018)               (0.0000000000000000,0.0000000000000000) (-7.12825493831385576E-009,-2.45616461232663876E-017)
   33.968750000000014              (1.11339829496344186E-007,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (3.47467078619970508E-008,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-1.16061307103577010E-008,9.60030874622717591E-017)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (7.92107924480992460E-009,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-5.24274069793108423E-009,7.01795761909653633E-018)               (0.0000000000000000,0.0000000000000000) (-5.39427570546021052E-009,-1.85677692400242536E-017)
   33.979166666666686              (8.38244439196068384E-008,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (2.60612362425699404E-008,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-8.70500062491865984E-009,7.21721042980961819E-017)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (5.98149171735300136E-009,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-3.95898198896943748E-009,5.29421526442042028E-018)               (0.0000000000000000,0.0000000000000000) (-4.07341151917560745E-009,-1.40071690563339395E-017)
   33.989583333333350              (6.29739344948849857E-008,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (1.95045945739706955E-008,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-6.51494449479179503E-009,5.41402483680184457E-017)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (4.50716378545613446E-009,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-2.98316558686641045E-009,3.98542168941694943E-018)               (0.0000000000000000,0.0000000000000000) (-3.06939033651662183E-009,-1.05444336358247692E-017)
   34.000000000000014              (4.72078721277630952E-008,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (1.45657474087086783E-008,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-4.86526573648655670E-009,4.05257684033240927E-017)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (3.38890408138145007E-009,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-2.24302078086149303E-009,2.99379599621909044E-018)               (0.0000000000000000,0.0000000000000000) (-2.30785254983136769E-009,-7.92084091198018698E-018)
   34.010416666666686              (3.53122072147808163E-008,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (1.08536517062024821E-008,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-3.62534775342822131E-009,3.02688377225236680E-017)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (2.54255695803494318E-009,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-1.68284730309762307E-009,2.24408235096313955E-018)               (0.0000000000000000,0.0000000000000000) (-1.73148794288547306E-009,-5.93728290671020664E-018)
   34.020833333333350              (2.63563639477233944E-008,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (8.06973981312264328E-009,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-2.69546267274121846E-009,2.25583390151225612E-017)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (1.90340372929170440E-009,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-1.25980966626778816E-009,1.67848356014892487E-018)               (0.0000000000000000,0.0000000000000000) (-1.29622292083158440E-009,-4.44084992764604654E-018)
   34.031250000000014              (1.96286137875304931E-008,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (5.98655492753641296E-009,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-1.99963514101769912E-009,1.67748494831016418E-017)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (1.42178276568569430E-009,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-9.41038227518641655E-010,1.25270977534826615E-018)               (0.0000000000000000,0.0000000000000000) (-9.68237783882741535E-010,-3.31435897702061265E-018)
   34.041666666666686              (1.45858094122257273E-008,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (4.43120048479948620E-009,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-1.48011407118945688E-009,1.24463950819629373E-017)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (1.05967071367901728E-009,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-7.01366393155125118E-010,9.32893016567093792E-019)               (0.0000000000000000,0.0000000000000000) (-7.21638528666703210E-010,-2.46820355430170063E-018)
   34.052083333333350              (1.08143752804934042E-008,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (3.27254762036621765E-009,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-1.09309966612251835E-009,9.21414706417135820E-018)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (7.88019900583898526E-010,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-5.21568321467512034E-010,6.93193865732239451E-019)               (0.0000000000000000,0.0000000000000000) (-5.36643613994666805E-010,-1.83401883275203986E-018)
   34.062500000000014              (8.87395558418099432E-009,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (2.67476445347905687E-009,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-8.93427526037821351E-010,7.54932798397052105E-018)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (6.48555139042890762E-010,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-4.29260498395591828E-010,5.70077032232613356E-019)               (0.0000000000000000,0.0000000000000000) (-4.41667746365421940E-010,-1.50828188323167735E-018)
   34.072916666666686              (8.86708023816883325E-009,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (2.66208975888007399E-009,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-8.89193909667343891E-010,7.53191936217203270E-018)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (6.49984104847477251E-010,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-4.30206290900914999E-010,5.70914331620795639E-019)               (0.0000000000000000,0.0000000000000000) (-4.42640875683424691E-010,-1.51049746661679493E-018)
   34.083333333333350              (8.86024523826738519E-009,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (2.64942421764220843E-009,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-8.84963350713386043E-010,7.51452325523528712E-018)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (6.51416577562008783E-010,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-4.31154404530945355E-010,5.71769554425726913E-019)               (0.0000000000000000,0.0000000000000000) (-4.43616393220792387E-010,-1.51276012049908994E-018)
   34.093750000000014              (8.85345046737298697E-009,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (2.63676782314517436E-009,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-8.80735846964624058E-010,7.49713816326433533E-018)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (6.52852540880933619E-010,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-4.32104828493496737E-010,5.72642727183110309E-019)               (0.0000000000000000,0.0000000000000000) (-4.44594287873385486E-010,-1.51506979544538261E-018)
   34.104166666666686              (8.84669580937738799E-009,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (2.62412056863378310E-009,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-8.76511396164669595E-010,7.47976561073287669E-018)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (6.54291978560420824E-010,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-4.33057552037236657E-010,5.73533602275818565E-019)               (0.0000000000000000,0.0000000000000000) (-4.45574548579094627E-010,-1.51742689467719147E-018)
   34.114583333333350              (8.83998114907765212E-009,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (2.61148244713825009E-009,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-8.72289995985463869E-010,7.46240468290304903E-018)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (6.55734874422020546E-010,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-4.34012564454102914E-010,5.74441940454960901E-019)               (0.0000000000000000,0.0000000000000000) (-4.46557164320334324E-010,-1.51983054936204817E-018)
   34.125000000000014              (8.83330637223030820E-009,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (2.59885345155449141E-009,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-8.68071644054084816E-010,7.44505594853094326E-018)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (6.57181212345682811E-010,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-4.34969855074691745E-010,5.75368189754088439E-019)               (0.0000000000000000,0.0000000000000000) (-4.47542124119293453E-010,-1.52228109983979079E-018)
   34.135416666666686              (8.82667136549758663E-009,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (2.58623357460292846E-009,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-8.63856337938987464E-010,7.42771918976473178E-018)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (6.58630976271079261E-010,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-4.35929413269123268E-010,5.76311775656847958E-019)               (0.0000000000000000,0.0000000000000000) (-4.48529417038828291E-010,-1.52477746936577078E-018)
   34.145833333333350              (8.82007601646659675E-009,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (2.57362280881495247E-009,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-8.59644075145490934E-010,7.41039469722077208E-018)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (6.60084150203205540E-010,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-4.36891228450752986E-010,5.77272750986943394E-019)               (0.0000000000000000,0.0000000000000000) (-4.49519032186282030E-010,-1.52732036826190165E-018)
   34.156250000000014              (8.81352021364162737E-009,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (2.56102114658856888E-009,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-8.55434853134364158E-010,7.39308183768357098E-018)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (6.61540718201941346E-010,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-4.37855290069268449E-010,5.78251327788608348E-019)               (0.0000000000000000,0.0000000000000000) (-4.50510958706375719E-010,-1.52990889669663692E-018)
   34.166666666666686              (8.80700384647007733E-009,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (2.54842858015383816E-009,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-8.51228669310273475E-010,7.37578211990325225E-018)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (6.63000664392368581E-010,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-4.38821587617504191E-010,5.79247248907387215E-019)               (0.0000000000000000,0.0000000000000000) (-4.51505185788228606E-010,-1.53254368080465427E-018)
   34.177083333333350              (8.80052680522181607E-009,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (2.53584510154990090E-009,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-8.47025521014112387E-010,7.35849468397094212E-018)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)         (6.64463972954166683E-010,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-4.39790110624438657E-010,5.80260322119965497E-019)               (0.0000000000000000,0.0000000000000000) (-4.52501702658145429E-010,-1.53522456947175871E-018)
