         201         (2.58593801866339188E-003,0.0000000000000000)       (-4.27249730035763491E-004,-0.0000000000000000)      (-3.16711595499609031E-003,-0.54020949875546487)   (5.23272321014117497E-004,8.92539336553777041E-002)
         202         (5.18414159106832077E-003,0.0000000000000000)       (-8.56550621997362012E-004,-0.0000000000000000)      (-6.34908217045606835E-003,-0.54015967180268909)   (1.04899984370588695E-003,8.92457012152432783E-002)
         203         (7.78202538120300637E-003,0.0000000000000000)       (-1.28579867788179572E-003,-0.0000000000000000)      (-9.53065674463085197E-003,-0.54007652525668293)   (1.57466265914632010E-003,8.92319636798727250E-002)
         204         (1.03794291393585775E-002,0.0000000000000000)       (-1.71496741964706099E-003,-0.0000000000000000)      (-1.27116434229964416E-002,-0.53996006424671539)   (2.10022834197655427E-003,8.92127218967060237E-002)
         205         (1.29761926454269108E-002,0.0000000000000000)       (-2.14403037414414264E-003,-0.0000000000000000)      (-1.58918459873104538E-002,-0.53981029595648278)   (2.62566447283031678E-003,8.91879770525685345E-002)
         206         (1.55721557188187448E-002,0.0000000000000000)       (-2.57296107474768191E-003,-0.0000000000000000)      (-1.90710682677207762E-002,-0.53962722962453469)   (3.15093864033022183E-003,8.91577306739195774E-002)
         207         (1.81671582282639937E-002,0.0000000000000000)       (-3.00173306299236515E-003,-0.0000000000000000)      (-2.22491141548082846E-002,-0.53941087654336584)   (3.67601844309224483E-003,8.91219846264979798E-002)
         208         (2.07610401018617566E-002,0.0000000000000000)       (-3.43031989020318138E-003,-0.0000000000000000)      (-2.54257876117245409E-002,-0.53916125005830939)   (4.20087149172151259E-003,8.90807411152253620E-002)
         209         (2.33536413366738221E-002,0.0000000000000000)       (-3.85869511912378255E-003,-0.0000000000000000)      (-2.86008926862783286E-002,-0.53887836556747759)   (4.72546541081003343E-003,8.90340026842113413E-002)
         210         (2.59448020089109617E-002,0.0000000000000000)       (-4.28683232555506204E-003,-0.0000000000000000)      (-3.17742335230740414E-002,-0.53856224052081347)   (5.24976784093366539E-003,8.89817722165691244E-002)
         211         (2.85343622835311367E-002,0.0000000000000000)       (-4.71470509997454646E-003,-0.0000000000000000)      (-3.49456143754569223E-002,-0.53821289441885267)   (5.77374644064719902E-003,8.89240529340627056E-002)
         212         (3.11221624242992434E-002,0.0000000000000000)       (-5.14228704917465192E-003,-0.0000000000000000)      (-3.81148396177501680E-002,-0.53783034880967528)   (6.29736888848305559E-003,8.88608483971246033E-002)
         213         (3.37080428034323698E-002,0.0000000000000000)       (-5.56955179788853373E-003,-0.0000000000000000)      (-4.12817137571909673E-002,-0.53741462729109513)   (6.82060288494352063E-003,8.87921625044349738E-002)
         214         (3.62918439117678182E-002,0.0000000000000000)       (-5.99647299041127738E-003,-0.0000000000000000)      (-4.44460414460863748E-002,-0.53696575550724601)   (7.34341615449074069E-003,8.87179994929605531E-002)
         215         (3.88734063682055833E-002,0.0000000000000000)       (-6.42302429223472887E-003,-0.0000000000000000)      (-4.76076274937765886E-002,-0.53648376114644591)   (7.86577644753820582E-003,8.86383639373431176E-002)
         216         (4.14525709298203399E-002,0.0000000000000000)       (-6.84917939166538800E-003,-0.0000000000000000)      (-5.07662768787417590E-002,-0.53596867393961600)   (8.38765154244265274E-003,8.85532607499448787E-002)
         217         (4.40291785015857265E-002,0.0000000000000000)       (-7.27491200144711816E-003,-0.0000000000000000)      (-5.39217947606447298E-002,-0.53542052566043274)   (8.90900924749237974E-003,8.84626951802829076E-002)
         218         (4.66030701462285743E-002,0.0000000000000000)       (-7.70019586038977327E-003,-0.0000000000000000)      (-5.70739864922307910E-002,-0.53483935012170525)   (9.42981740288305337E-003,8.83666728148740088E-002)
         219         (4.91740870940392122E-002,0.0000000000000000)       (-8.12500473498077580E-003,-0.0000000000000000)      (-6.02226576314995876E-002,-0.53422518317231171)   (9.95004388272016996E-003,8.82651995768705400E-002)
         220         (5.17420707524897452E-002,0.0000000000000000)       (-8.54931242100754121E-003,-0.0000000000000000)      (-6.33676139535487015E-002,-0.53357806269682651)   (1.04696565969799697E-002,8.81582817255709694E-002)
         221         (5.43068627162771669E-002,0.0000000000000000)       (-8.97309274517243613E-003,-0.0000000000000000)      (-6.65086614627571071E-002,-0.53289802861336377)   (1.09886234935093075E-002,8.80459258561836766E-002)
         222         (5.68683047769484723E-002,0.0000000000000000)       (-9.39631956671033511E-003,-0.0000000000000000)      (-6.96456064043437517E-002,-0.53218512286901465)   (1.15069125599766564E-002,8.79281388993781443E-002)
         223         (5.94262389327440341E-002,0.0000000000000000)       (-9.81896677899517061E-003,-0.0000000000000000)      (-7.27782552769288410E-002,-0.53143938943937485)   (1.20244918258747002E-002,8.78049281207605725E-002)
         224         (6.19805073982106769E-002,0.0000000000000000)       (-1.02410083111605064E-002,-0.0000000000000000)      (-7.59064148438871739E-002,-0.53066087432581122)   (1.25413293644768692E-002,8.76763011206051768E-002)
         225         (6.45309526139977441E-002,0.0000000000000000)       (-1.06624181296914554E-002,-0.0000000000000000)      (-7.90298921456020487E-002,-0.52984962554916248)   (1.30573932948082720E-002,8.75422658332034032E-002)
         226         (6.70774172566898086E-002,0.0000000000000000)       (-1.10831702400504238E-002,-0.0000000000000000)      (-8.21484945113273857E-002,-0.52900569315194979)   (1.35726517836193446E-002,8.74028305264571564E-002)
         227         (6.96197442482592438E-002,0.0000000000000000)       (-1.15032386882600174E-002,-0.0000000000000000)      (-8.52620295710016241E-002,-0.52812912919145072)   (1.40870730473309259E-002,8.72580038014428155E-002)
         228         (7.21577767661019387E-002,0.0000000000000000)       (-1.19225975625220759E-002,-0.0000000000000000)      (-8.83703052670675310E-002,-0.52721998773857759)   (1.46006253540273984E-002,8.71077945917312774E-002)
         229         (7.46913582523975883E-002,0.0000000000000000)       (-1.23412209948070700E-002,-0.0000000000000000)      (-9.14731298663868098E-002,-0.52627832487424087)   (1.51132770253688473E-002,8.69522121629102418E-002)
         230         (7.72203324238881772E-002,0.0000000000000000)       (-1.27590831624508072E-002,-0.0000000000000000)      (-9.45703119721797436E-002,-0.52530419868276645)   (1.56249964385990203E-002,8.67912661120982670E-002)
         231         (7.97445432814546384E-002,0.0000000000000000)       (-1.31761582897399962E-002,-0.0000000000000000)      (-9.76616605357475409E-002,-0.52429766925472232)   (1.61357520284470708E-002,8.66249663671459780E-002)
         232         (8.22638351200756512E-002,0.0000000000000000)       (-1.35924206495245982E-002,-0.0000000000000000)           (-0.10074698486789119,-0.52325879867649716)   (1.66455122891004219E-002,8.64533231862406326E-002)
         233         (8.47780525378672156E-002,0.0000000000000000)       (-1.40078445647760022E-002,-0.0000000000000000)           (-0.10382609465159294,-0.52218765103068943)   (1.71542457761521133E-002,8.62763471571116047E-002)
         234         (8.72870404459135246E-002,0.0000000000000000)       (-1.44224044101880066E-002,-0.0000000000000000)           (-0.10689879995270482,-0.52108429239114007)   (1.76619211085196695E-002,8.60940491965208610E-002)
         235         (8.97906440781849474E-002,0.0000000000000000)       (-1.48360746137648492E-002,-0.0000000000000000)           (-0.10996491123221749,-0.51994879081774426)   (1.81685069703948453E-002,8.59064405494232436E-002)
         236         (9.22887090006273419E-002,0.0000000000000000)       (-1.52488296583748358E-002,-0.0000000000000000)           (-0.11302423935817114,-0.51878121635349406)   (1.86739721131883515E-002,8.57135327884188392E-002)
         237         (9.47810811207436682E-002,0.0000000000000000)       (-1.56606440833441454E-002,-0.0000000000000000)           (-0.11607659561651068,-0.51758164102026205)   (1.91782853574088072E-002,8.55153378129489272E-002)
         238         (9.72676066972872067E-002,0.0000000000000000)       (-1.60714924860160327E-002,-0.0000000000000000)           (-0.11912179172372550,-0.51635013881343150)   (1.96814155946549649E-002,8.53118678486437521E-002)
         239         (9.97481323497665107E-002,0.0000000000000000)       (-1.64813495233276652E-002,-0.0000000000000000)           (-0.12215963983771869,-0.51508678569795330)   (2.01833317894809169E-002,8.51031354464621137E-002)
         240              (0.10222250506748606,0.0000000000000000)       (-1.68901899133656955E-002,-0.0000000000000000)           (-0.12518995256960208,-0.51379165960305095)   (2.06840029813233559E-002,8.48891534820238602E-002)
         241              (0.10469057221967064,0.0000000000000000)       (-1.72979884369355852E-002,-0.0000000000000000)           (-0.12821254299576934,-0.51246484041873064)   (2.11833982864441661E-002,8.46699351547361145E-002)
         242              (0.10715218156417161,0.0000000000000000)       (-1.77047199390932899E-002,-0.0000000000000000)           (-0.13122722466802672,-0.51110640998880608)   (2.16814868997666013E-002,8.44454939870147858E-002)
         243              (0.10960718125741664,0.0000000000000000)       (-1.81103593307287355E-002,-0.0000000000000000)           (-0.13423381162710998,-0.50971645210830019)   (2.21782380968499754E-002,8.42158438234566764E-002)
         244              (0.11205541986335313,0.0000000000000000)       (-1.85148815900919722E-002,-0.0000000000000000)           (-0.13723211841240607,-0.50829505251570362)   (2.26736212357384406E-002,8.39809988299382582E-002)
         245              (0.11449674636317551,0.0000000000000000)       (-1.89182617643469768E-002,-0.0000000000000000)           (-0.14022196007418136,-0.50684229889029542)   (2.31676057588677750E-002,8.37409734928695193E-002)
         246              (0.11693101016445923,0.0000000000000000)       (-1.93204749711053878E-002,-0.0000000000000000)           (-0.14320315218485294,-0.50535828084419476)   (2.36601611949470089E-002,8.34957826180594137E-002)
         247              (0.11935806111019220,0.0000000000000000)       (-1.97214963999615273E-002,-0.0000000000000000)           (-0.14617551085062325,-0.50384308991889037)   (2.41512571608277875E-002,8.32454413301035590E-002)
         248              (0.12177774948847672,0.0000000000000000)       (-2.01213013140214003E-002,-0.0000000000000000)           (-0.14913885272235217,-0.50229681957890548)   (2.46408633634112723E-002,8.29899650712077608E-002)
         249              (0.12418992604156642,0.0000000000000000)       (-2.05198650514386016E-002,-0.0000000000000000)           (-0.15209299500736179,-0.50071956520467809)   (2.51289496014623567E-002,8.27293696003170986E-002)
         250              (0.12659444197492387,0.0000000000000000)       (-2.09171630269151393E-002,-0.0000000000000000)           (-0.15503775547961390,-0.49911142408928844)   (2.56154857675503292E-002,8.24636709922361433E-002)
         251              (0.12899114896694502,0.0000000000000000)       (-2.13131707332526524E-002,-0.0000000000000000)           (-0.15797295249302684,-0.49747249542986138)   (2.61004418498079482E-002,8.21928856364950305E-002)
         252              (0.13137989917718607,0.0000000000000000)       (-2.17078637428238311E-002,-0.0000000000000000)           (-0.16089840499062499,-0.49580288032368380)   (2.65837879338710475E-002,8.19170302363854408E-002)
         253              (0.13376054525652825,0.0000000000000000)       (-2.21012177091081952E-002,-0.0000000000000000)           (-0.16381393251678456,-0.49410268176030953)   (2.70654942046739330E-002,8.16361218080021017E-002)
         254              (0.13613294035520529,0.0000000000000000)       (-2.24932083681744881E-002,-0.0000000000000000)           (-0.16671935522773457,-0.49237200461626013)   (2.75455309483014013E-002,8.13501776790995640E-002)
         255              (0.13849693813285410,0.0000000000000000)       (-2.28838115402001246E-002,-0.0000000000000000)           (-0.16961449390374006,-0.49061095564760859)   (2.80238685538315019E-002,8.10592154880194621E-002)
         256              (0.14085239276718575,0.0000000000000000)       (-2.32730031309330426E-002,-0.0000000000000000)           (-0.17249916995860515,-0.48881964348485041)   (2.85004775151411205E-002,8.07632531827204292E-002)
         257              (0.14319915896229463,0.0000000000000000)       (-2.36607591332090236E-002,-0.0000000000000000)           (-0.17537320545218565,-0.48699817862312023)   (2.89753284327490604E-002,8.04623090195275004E-002)
         258              (0.14553709195879733,0.0000000000000000)       (-2.40470556284121950E-002,-0.0000000000000000)           (-0.17823642310031718,-0.48514667342027235)   (2.94483920156130285E-002,8.01564015621281378E-002)
         259              (0.14786604754196847,0.0000000000000000)       (-2.44318687879522614E-002,-0.0000000000000000)           (-0.18108864628656968,-0.48326524208503696)   (2.99196390829538153E-002,7.98455496802784603E-002)
         260              (0.15018588205074418,0.0000000000000000)       (-2.48151748747305265E-002,-0.0000000000000000)           (-0.18392969907169657,-0.48135400067377715)   (3.03890405659972343E-002,7.95297725488198909E-002)
         261              (0.15249645238686690,0.0000000000000000)       (-2.51969502446467084E-002,-0.0000000000000000)           (-0.18675940620710249,-0.47941306707994302)   (3.08565675098944961E-002,7.92090896463903404E-002)
         262              (0.15479761602366926,0.0000000000000000)       (-2.55771713479812021E-002,-0.0000000000000000)           (-0.18957759314225975,-0.47744256102993626)   (3.13221910753503086E-002,7.88835207541903338E-002)
         263              (0.15708923101411659,0.0000000000000000)       (-2.59558147309116270E-002,-0.0000000000000000)           (-0.19238408603849882,-0.47544260407396244)   (3.17858825405323980E-002,7.85530859548646959E-002)
         264              (0.15937115600088569,0.0000000000000000)       (-2.63328570369089424E-002,-0.0000000000000000)           (-0.19517871177814206,-0.47341331957825039)   (3.22476133027367190E-002,7.82178056311792769E-002)
         265              (0.16164325022403087,0.0000000000000000)       (-2.67082750082604306E-002,-0.0000000000000000)           (-0.19796129797551948,-0.47135483271958573)   (3.27073548802674779E-002,7.78777004647873972E-002)
         266              (0.16390537353022003,0.0000000000000000)       (-2.70820454873923269E-002,-0.0000000000000000)           (-0.20073167298771741,-0.46926727047413042)   (3.31650789140835595E-002,7.75327914349967368E-002)
         267              (0.16615738638094191,0.0000000000000000)       (-2.74541454183986310E-002,-0.0000000000000000)           (-0.20348966592456963,-0.46715076161322355)   (3.36207571696028606E-002,7.71830998174381777E-002)
         268              (0.16839914986134741,0.0000000000000000)       (-2.78245518483953430E-002,-0.0000000000000000)           (-0.20623510666050432,-0.46500543669270017)   (3.40743615384567142E-002,7.68286471826977041E-002)
         269              (0.17063052568884390,0.0000000000000000)       (-2.81932419289681532E-002,-0.0000000000000000)           (-0.20896782584326151,-0.46283142804646871)   (3.45258640401820555E-002,7.64694553951166811E-002)
         270              (0.17285137622182142,0.0000000000000000)       (-2.85601929175718326E-002,-0.0000000000000000)           (-0.21168765490649832,-0.46062886977790224)   (3.49752368239845401E-002,7.61055466113241680E-002)
         271              (0.17506156446769072,0.0000000000000000)       (-2.89253821789452886E-002,-0.0000000000000000)           (-0.21439442607773979,-0.45839789775045670)   (3.54224521704261802E-002,7.57369432789169739E-002)
         272              (0.17726095409171039,0.0000000000000000)       (-2.92887871865030944E-002,-0.0000000000000000)           (-0.21708797239111086,-0.45613864958210626)   (3.58674824931663680E-002,7.53636681351139426E-002)
         273              (0.17944940942513610,0.0000000000000000)       (-2.96503855237025826E-002,-0.0000000000000000)           (-0.21976812769573956,-0.45385126463274539)   (3.63103003406418101E-002,7.49857442052580536E-002)
         274              (0.18162679547358923,0.0000000000000000)       (-3.00101548854571493E-002,-0.0000000000000000)           (-0.22243472666721592,-0.45153588399940775)   (3.67508783977433182E-002,7.46031948014530821E-002)
         275              (0.18379297792589716,0.0000000000000000)       (-3.03680730794896672E-002,-0.0000000000000000)           (-0.22508760481669743,-0.44919265050570423)   (3.71891894875730489E-002,7.42160435212105701E-002)
         276              (0.18594782316147668,0.0000000000000000)       (-3.07241180277414566E-002,-0.0000000000000000)           (-0.22772659850284890,-0.44682170869408699)   (3.76252065730052765E-002,7.38243142458290258E-002)
         277              (0.18809119825940862,0.0000000000000000)       (-3.10782677676563548E-002,-0.0000000000000000)           (-0.23035154493944809,-0.44442320481425956)   (3.80589027584730955E-002,7.34280311389744755E-002)
         278              (0.19022297100648250,0.0000000000000000)       (-3.14305004536298976E-002,-0.0000000000000000)           (-0.23296228220753307,-0.44199728681776629)   (3.84902512915405032E-002,7.30272186452796540E-002)
         279              (0.19234300990429276,0.0000000000000000)       (-3.17807943582849306E-002,-0.0000000000000000)           (-0.23555864926491787,-0.43954410434694480)   (3.89192255645926591E-002,7.26219014887720116E-002)
         280              (0.19445118417948087,0.0000000000000000)       (-3.21291278738408681E-002,-0.0000000000000000)           (-0.23814048595519410,-0.43706380872475747)   (3.93457991165005877E-002,7.22121046712798087E-002)
         281              (0.19654736378970628,0.0000000000000000)       (-3.24754795134513941E-002,-0.0000000000000000)           (-0.24070763301852383,-0.43455655294887330)   (3.97699456341715635E-002,7.17978534710498606E-002)
         282              (0.19863141943267404,0.0000000000000000)       (-3.28198279125128736E-002,-0.0000000000000000)           (-0.24325993210124583,-0.43202249167736373)   (4.01916389542793032E-002,7.13791734409943146E-002)
         283              (0.20070322255396070,0.0000000000000000)       (-3.31621518299850537E-002,-0.0000000000000000)           (-0.24579722576556781,-0.42946178122386758)   (4.06108530647650082E-002,7.09560904073103238E-002)
         284              (0.20276264535507055,0.0000000000000000)       (-3.35024301497355154E-002,-0.0000000000000000)           (-0.24831935749931852,-0.42687457954446384)   (4.10275621065440896E-002,7.05286304677202464E-002)
         285              (0.20480956080135887,0.0000000000000000)       (-3.38406418817821381E-002,-0.0000000000000000)           (-0.25082617172487087,-0.42426104623046812)   (4.14417403750216157E-002,7.00968199899901223E-002)
         286              (0.20684384262896122,0.0000000000000000)       (-3.41767661636284067E-002,-0.0000000000000000)           (-0.25331751381113610,-0.42162134249627425)   (4.18533623217657996E-002,6.96606856102253563E-002)
         287              (0.20886536535426697,0.0000000000000000)       (-3.45107822615568979E-002,-0.0000000000000000)           (-0.25579323007968402,-0.41895563117203499)   (4.22624025559668118E-002,6.92202542312261304E-002)
         288              (0.21087400427958980,0.0000000000000000)       (-3.48426695718671575E-002,-0.0000000000000000)           (-0.25825316781712016,-0.41626407669090804)   (4.26688358460979647E-002,6.87755530209064880E-002)
         289              (0.21286963550339444,0.0000000000000000)       (-3.51724076222087109E-002,-0.0000000000000000)           (-0.26069717528273384,-0.41354684508049611)   (4.30726371214477377E-002,6.83266094105170474E-002)
         290              (0.21485213592528773,0.0000000000000000)       (-3.54999760727561925E-002,-0.0000000000000000)           (-0.26312510171824466,-0.41080410395318195)   (4.34737814736605721E-002,6.78734510929951407E-002)
         291              (0.21682138325521860,0.0000000000000000)       (-3.58253547175608339E-002,-0.0000000000000000)           (-0.26553679735827218,-0.40803602249331428)   (4.38722441582395511E-002,6.74161060213049890E-002)
         292              (0.21877725602101816,0.0000000000000000)       (-3.61485234857392285E-002,-0.0000000000000000)           (-0.26793211343789158,-0.40524277144965049)   (4.42680005961430117E-002,6.69546024066300649E-002)
         293              (0.22071963357526703,0.0000000000000000)       (-3.64694624427232134E-002,-0.0000000000000000)           (-0.27031090220262904,-0.40242452312314958)   (4.46610263752559161E-002,6.64889687167051768E-002)
         294              (0.22264839610278486,0.0000000000000000)       (-3.67881517914644129E-002,-0.0000000000000000)           (-0.27267301691755863,-0.39958145135647211)   (4.50512972518924415E-002,6.60192336740201696E-002)
         295              (0.22456342462843590,0.0000000000000000)       (-3.71045718737144925E-002,-0.0000000000000000)           (-0.27501831187654591,-0.39671373152344547)   (4.54387891522951004E-002,6.55454262539658661E-002)
         296              (0.22646460102415289,0.0000000000000000)       (-3.74187031711963394E-002,-0.0000000000000000)           (-0.27734664241047791,-0.39382154051905527)   (4.58234781741456570E-002,6.50675756833048319E-002)
         297              (0.22835180801651481,0.0000000000000000)       (-3.77305263068088148E-002,-0.0000000000000000)           (-0.27965786489700428,-0.39090505674672282)   (4.62053405880226628E-002,6.45857114380975345E-002)
         298              (0.23022492919391990,0.0000000000000000)       (-3.80400220458319074E-002,-0.0000000000000000)           (-0.28195183676928132,-0.38796446010920593)   (4.65843528388478340E-002,6.40998632419705894E-002)
         299              (0.23208384901300289,0.0000000000000000)       (-3.83471712971125284E-002,-0.0000000000000000)           (-0.28422841652421760,-0.38499993199644367)   (4.69604915473536277E-002,6.36100610643309250E-002)
         300              (0.23392845280732516,0.0000000000000000)       (-3.86519551142369827E-002,-0.0000000000000000)           (-0.28648746373135159,-0.38201165527393666)   (4.73337335115234653E-002,6.31163351185044519E-002)
         301              (0.23575862679274734,0.0000000000000000)       (-3.89543546967036497E-002,-0.0000000000000000)           (-0.28872883904226898,-0.37899981427349494)   (4.77040557080609037E-002,6.26187158598247862E-002)
         302              (0.23757425807525179,0.0000000000000000)       (-3.92543513910815905E-002,-0.0000000000000000)           (-0.29095240419857482,-0.37596459477911426)   (4.80714352937364753E-002,6.21172339837821746E-002)
         303              (0.23937523465868010,0.0000000000000000)       (-3.95519266921480761E-002,-0.0000000000000000)           (-0.29315802203992730,-0.37290618401773112)   (4.84358496068467564E-002,6.16119204241458024E-002)
         304              (0.24116144545022178,0.0000000000000000)       (-3.98470622440826872E-002,-0.0000000000000000)           (-0.29534555651359673,-0.36982477064635649)   (4.87972761686094048E-002,6.11028063510506633E-002)
         305              (0.24293278026766740,0.0000000000000000)       (-4.01397398415225259E-002,-0.0000000000000000)           (-0.29751487268230964,-0.36672054474096916)   (4.91556926845066883E-002,6.05899231690490425E-002)
         306              (0.24468912984680502,0.0000000000000000)       (-4.04299414307353056E-002,-0.0000000000000000)           (-0.29966583673190117,-0.36359369778515571)   (4.95110770457312874E-002,6.00733025151546224E-002)
         307              (0.24643038584806917,0.0000000000000000)       (-4.07176491107138216E-002,-0.0000000000000000)           (-0.30179831598145362,-0.36044442265706866)   (4.98634073305151693E-002,5.95529762570067081E-002)
         308              (0.24815644086210120,0.0000000000000000)       (-4.10028451342918029E-002,-0.0000000000000000)           (-0.30391217888930611,-0.35727291361978725)   (5.02126618054704321E-002,5.90289764907675207E-002)
         309              (0.24986718841801475,0.0000000000000000)       (-4.12855119092474382E-002,-0.0000000000000000)           (-0.30600729506210900,-0.35407936630548276)   (5.05588189268997984E-002,5.85013355392094286E-002)
         310              (0.25156252298885606,0.0000000000000000)       (-4.15656319993548060E-002,-0.0000000000000000)           (-0.30808353526380378,-0.35086397770852329)   (5.09018573422401269E-002,5.79700859496947371E-002)
         311              (0.25324233999828338,0.0000000000000000)       (-4.18431881254976573E-002,-0.0000000000000000)           (-0.31014077142163587,-0.34762694616857603)   (5.12417558912413723E-002,5.74352604922228824E-002)
         312              (0.25490653582722977,0.0000000000000000)       (-4.21181631666861442E-002,-0.0000000000000000)           (-0.31217887663594196,-0.34436847136096815)   (5.15784936073740499E-002,5.68968921573456965E-002)
         313              (0.25655500782025220,0.0000000000000000)       (-4.23905401611850211E-002,-0.0000000000000000)           (-0.31419772518647482,-0.34108875428399310)   (5.19120497190553032E-002,5.63550141541400151E-002)
         314              (0.25818765429201385,0.0000000000000000)       (-4.26603023074859644E-002,-0.0000000000000000)           (-0.31619719254167361,-0.33778799724623076)   (5.22424036510049164E-002,5.58096599082099631E-002)
         315              (0.25980437453322575,0.0000000000000000)       (-4.29274329653853565E-002,-0.0000000000000000)           (-0.31817715536410984,-0.33446640385337167)   (5.25695350253929106E-002,5.52608630595734368E-002)
         316              (0.26140506881665937,0.0000000000000000)       (-4.31919156570260698E-002,-0.0000000000000000)           (-0.32013749152134585,-0.33112417899732449)   (5.28934236632443711E-002,5.47086574606086146E-002)
         317              (0.26298963840405187,0.0000000000000000)       (-4.34537340678506911E-002,-0.0000000000000000)           (-0.32207808008943395,-0.32776152884236143)   (5.32140495855530776E-002,5.41530771739419520E-002)
         318              (0.26455798555202048,0.0000000000000000)       (-4.37128720476733998E-002,-0.0000000000000000)           (-0.32399880136530179,-0.32437866081232275)   (5.35313930146608663E-002,5.35941564703786566E-002)
         319              (0.26611001351691960,0.0000000000000000)       (-4.39693136116500877E-002,-0.0000000000000000)           (-0.32589953686841378,-0.32097578357816575)   (5.38454343752672315E-002,5.30319298267908287E-002)
         320              (0.26764562656306434,0.0000000000000000)       (-4.42230429412304726E-002,-0.0000000000000000)           (-0.32778016935307941,-0.31755310704614881)   (5.41561542958403155E-002,5.24664319239983509E-002)
         321              (0.26916472996581142,0.0000000000000000)       (-4.44740443852247244E-002,-0.0000000000000000)           (-0.32964058281272768,-0.31411084234288200)   (5.44635336097326894E-002,5.18976976445401500E-002)
         322              (0.27066723002052739,0.0000000000000000)       (-4.47223024606624303E-002,-0.0000000000000000)           (-0.33148066248883418,-0.31064920180261824)   (5.47675533563253547E-002,5.13257620706152051E-002)
         323              (0.27215303404531166,0.0000000000000000)       (-4.49678018538380506E-002,-0.0000000000000000)           (-0.33330029487584478,-0.30716839895665193)   (5.50681947822422163E-002,5.07506604819157742E-002)
         324              (0.27362205038907067,0.0000000000000000)       (-4.52105274211755670E-002,-0.0000000000000000)           (-0.33509936773096816,-0.30366864851716235)   (5.53654393425212082E-002,5.01724283534409898E-002)
         325              (0.27507418843609488,0.0000000000000000)       (-4.54504641902147635E-002,-0.0000000000000000)           (-0.33687777007875808,-0.30015016636477926)   (5.56592687016975729E-002,4.95911013532337186E-002)
         326              (0.27650935861109893,0.0000000000000000)       (-4.56875973605218172E-002,-0.0000000000000000)           (-0.33863539221876016,-0.29661316953623063)   (5.59496647350106110E-002,4.90067153403129924E-002)
         327              (0.27792747238653503,0.0000000000000000)       (-4.59219123046340355E-002,-0.0000000000000000)           (-0.34037212573242959,-0.29305787621022789)   (5.62366095294402624E-002,4.84193063623370168E-002)
         328              (0.27932844228629095,0.0000000000000000)       (-4.61533945688752112E-002,-0.0000000000000000)           (-0.34208786349046127,-0.28948450569428963)   (5.65200853849072843E-002,4.78289106534882241E-002)
         329              (0.28071218189190794,0.0000000000000000)       (-4.63820298743373993E-002,-0.0000000000000000)           (-0.34378249965729146,-0.28589327840997336)   (5.68000748152727164E-002,4.72355646321142436E-002)
         330              (0.28207860584824612,0.0000000000000000)       (-4.66078041177237085E-002,-0.0000000000000000)           (-0.34545592970031858,-0.28228441588206366)   (5.70765605494615996E-002,4.66393048986312245E-002)
         331              (0.28342762986739012,0.0000000000000000)       (-4.68307033722075508E-002,-0.0000000000000000)           (-0.34710805039434056,-0.27865814072135875)   (5.73495255325581904E-002,4.60401682331210566E-002)
         332              (0.28475917073489565,0.0000000000000000)       (-4.70507138882959586E-002,-0.0000000000000000)           (-0.34873875982899494,-0.27501467661400991)   (5.76189529267764414E-002,4.54381915931608704E-002)
         333              (0.28607314631570990,0.0000000000000000)       (-4.72678220947483074E-002,-0.0000000000000000)           (-0.35034795741398844,-0.27135424830585553)   (5.78848261125588931E-002,4.48334121115279705E-002)
         334              (0.28736947555705139,0.0000000000000000)       (-4.74820145992764162E-002,-0.0000000000000000)           (-0.35193554388671111,-0.26767708158962800)   (5.81471286896092024E-002,4.42258670938425885E-002)
         335              (0.28864807849571289,0.0000000000000000)       (-4.76932781894788410E-002,-0.0000000000000000)           (-0.35350142131749229,-0.26398340329032083)   (5.84058444778569885E-002,4.36155940163513167E-002)
         336              (0.28990887626108663,0.0000000000000000)       (-4.79015998336327076E-002,-0.0000000000000000)           (-0.35504549311533135,-0.26027344125095048)   (5.86609575185154386E-002,4.30026305235739759E-002)
         337              (0.29115179108158401,0.0000000000000000)       (-4.81069666814694374E-002,-0.0000000000000000)           (-0.35656766403499929,-0.25654742431981642)   (5.89124520749949726E-002,4.23870144259813481E-002)
         338              (0.29237674628811039,0.0000000000000000)       (-4.83093660649905124E-002,-0.0000000000000000)           (-0.35806784018119642,-0.25280558233495554)   (5.91603126339172170E-002,4.17687836976843169E-002)
         339              (0.29358366631971522,0.0000000000000000)       (-4.85087854992642259E-002,-0.0000000000000000)           (-0.35954592901627458,-0.24904814611120085)   (5.94045239060925906E-002,4.11479764740560888E-002)
         340              (0.29477247672783602,0.0000000000000000)       (-4.87052126831515608E-002,-0.0000000000000000)           (-0.36100183936525265,-0.24527534742467572)   (5.96450708274365859E-002,4.05246310494245254E-002)
         341              (0.29594310418099817,0.0000000000000000)       (-4.88986355000972789E-002,-0.0000000000000000)           (-0.36243548142025672,-0.24148741899923420)   (5.98819385598235096E-002,3.98987858746495394E-002)
         342              (0.29709547646976509,0.0000000000000000)       (-4.90890420188613147E-002,-0.0000000000000000)           (-0.36384676674746336,-0.23768459449235652)   (6.01151124921963098E-002,3.92704795548184799E-002)
         343              (0.29822952250951229,0.0000000000000000)       (-4.92764204942922057E-002,-0.0000000000000000)           (-0.36523560829237589,-0.23386710848014283)   (6.03445782412575932E-002,3.86397508468483003E-002)
